,Address,Beds,Phone,Price,Title
438,"2750-2850 Riverside Dr, Los Angeles, CA 90039",1-3 Bed,855-777-4705,"$1,700 - 2,250",Riverglen Apartments
439,"Los Angeles, CA 90004",1 Bed,213-425-3589,"$1,600",102 S Oxford Ave
440,"11050 Strathmore Dr, Los Angeles, CA 90024",Studio - 2 Bed,844-408-8432,"$2,045 - 5,500",Strathmore Regency Apartments
441,"1168 Bellevue Ave, Los Angeles, CA 90012",Studio - 2 Bed,844-782-6258,"$1,650 - 3,000",Brownstone Lofts
442,"6651 Franklin Ave, Los Angeles, CA 90028",Studio - 2 Bed,844-882-3432,"$1,760 - 2,800",6651 Franklin
443,"723 S Mansfield Ave, Los Angeles, CA 90036",Studio,844-414-9070,Call for Rent,Mansfield Apartments
444,"415 Gayley Ave, Los Angeles, CA 90024",Studio - 2 Bed,844-774-0259,"$2,105 - 2,848",Axiom Westwood
445,"500 S Lake St, Los Angeles, CA 90057",1-2 Bed,844-283-5804,"$1,550 - 1,950",Lakeview Apartments
446,"1200 N June St, Los Angeles, CA 90038",1-2 Bed,844-627-1592,"$1,700 - 2,500",Hyde Park
447,"10600 Wilshire Blvd, Los Angeles, CA 90024",1-2 Bed,844-874-6593,"$2,400 - 3,800",10600 Wilshire
448,"Los Angeles, CA 90057",2-3 Bed,866-942-1925,"$2,600 - 2,800",401 S Grand View St
449,"2300 Valley St, Los Angeles, CA 90057",2-3 Bed,657-262-3522,"$2,500",Valley Street Apartments
450,"538 S Manhattan Pl, Los Angeles, CA 90020",1 Bed,844-614-9212,"$1,750",Hancock Terrace Apartments
451,"1825 N Whitley Ave, Los Angeles, CA 90028",Studio - 1 Bed,888-239-1924,"$1,200 - 1,805",The Fleur De Lis Apartments
452,"1800 N Whitley Ave, Los Angeles, CA 90028",2-3 Bed,844-386-1040,"$2,995 - 4,295",1800 Whitley
453,"3165 Sawtelle Blvd, Los Angeles, CA 90066",Studio - 3 Bed,844-598-3657,"$2,517 - 3,811",Westside Collection
454,"4318 Santo Tomas Dr, Los Angeles, CA 90008",1-3 Bed,213-785-3307,"$1,350 - 2,195",Santo Tomas Apartments
455,"4220 Santa Rosalia Dr, Los Angeles, CA 90008",Studio - 3 Bed,877-215-9434,"$1,100 - 2,100",Santa Rosalia Apartment Homes
456,"3740 Keystone Ave, Los Angeles, CA 90034",2 Bed,844-380-3921,"$2,917",Indie Westside Apartments
457,"323 S Doheny Dr, Los Angeles, CA 90048",1-2 Bed,866-722-5269,Call for Rent,Villa Doheny I & II
458,"608 S St Andrews Pl, Los Angeles, CA 90005",Studio - 2 Bed,213-358-2489,"$1,500 - 2,950",The Versailles
459,"22433 S Vermont Ave, Torrance, CA 90502",1-3 Bed,972-992-1249,"$2,238 - 5,479",Alta South Bay
460,"10747 Magnolia Blvd, North Hollywood, CA 91601",1-2 Bed,818-287-7122,"$1,828 - 1,869",No Ho Senior Arts Colony
461,"6300 Green Valley Cir, Culver City, CA 90230",Studio - 2 Bed,866-808-8243,"$1,861 - 6,315",Meadows Apartments
462,"840 N Larrabee Ave, West Hollywood, CA 90069",Studio - 2 Bed,888-877-3389,"$2,105 - 6,613",Mediterranean Village West Hollywood
463,"17171 Roscoe Blvd, Northridge, CA 91325",Studio - 3 Bed,866-540-2680,"$1,718 - 2,148",Village Pointe Apartments
464,"4500 Via Marina, Marina del Rey, CA 90292",Studio - 2 Bed,844-811-3186,"$4,125 - 4,375",The Villa At Marina Harbor
465,"4045 Vineland Ave, Studio City, CA 91604",Studio - 2 Bed,866-401-0611,"$2,086 - 6,612",L'Estancia
466,"5416 N Fair Ave, North Hollywood, CA 91601",1-2 Bed,877-646-3812,"$2,207 - 4,805",The Gallery @ Noho Commons
467,"4440 Sepulveda Blvd, Sherman Oaks, CA 91403",2 Bed,844-209-9726,"$2,715 - 2,765",Alister Sherman Oaks
468,"9423 Reseda Blvd, Northridge, CA 91324",1-2 Bed,844-768-8805,"$2,020 - 2,813",Meridian Place Apartment Homes
469,"1757 N Orange Dr, Hollywood, CA 90028",1-2 Bed,844-380-2423,"$2,350 - 3,000",Orly on Orange
470,"4333 Admiralty Way, Marina Del Rey, CA 90292",1-3 Bed,323-430-9161,"$3,064 - 4,965",The Promenade Marina City Club
471,"7111-7119 Santa Monica Blvd, West Hollywood, CA 90046",Studio - 2 Bed,844-822-1396,"$2,483 - 3,811",The Dylan
472,"13141 Fountain Park Dr, Playa Vista, CA 90094",Studio - 3 Bed,866-471-0514,"$2,550 - 3,262",Fountain Park At Playa Vista
473,"5245-5251 Vineland Ave, North Hollywood, CA 91601",Studio - 3 Bed,844-301-1358,"$2,114 - 3,371",Muse
474,"13701 Marina Pointe Dr, Marina Del Rey, CA 90292",1-3 Bed,844-801-5038,"$2,760 - 4,876",Mirabella
475,"211 N Valley St, Burbank, CA 91505",Studio - 2 Bed,844-234-1637,"$1,825 - 2,673",The Village at Toluca Lake
476,"21201 Kittridge St, Woodland Hills, CA 91303",1-3 Bed,844-518-1461,"$1,949 - 3,323",Reveal
477,"1234 N La Brea Ln, West Hollywood, CA 90038",Studio - 2 Bed,844-542-1940,"$2,504 - 4,064",The Huxley
478,"4750 Lincoln Blvd, Marina del Rey, CA 90292",1-3 Bed,864-558-2877,"$2,611 - 5,204",Aqua at Marina Del Rey
479,"12005 Albers St, Valley Village, CA 91607",1-2 Bed,844-312-8530,"$2,587 - 2,887",Avery
480,"11945 Magnolia Blvd, Valley Village, CA 91607",2-3 Bed,844-245-7900,"$2,551 - 4,103",Allegro
481,"22222-22240 Victory Blvd, Woodland Hills, CA 91367",Studio - 2 Bed,844-360-9405,"$1,567 - 2,404",Avondale At Warner Center
482,"12729 Riverside Dr, Valley Village, CA 91607",1-2 Bed,844-836-9329,"$2,320 - 3,647",Ashton Sherman Village
483,"230 N Kenwood St, Burbank, CA 91505",1-2 Bed,844-817-5787,"$2,160 - 3,086",Kenwood Mews
484,"4920 Van Nuys Blvd, Sherman Oaks, CA 91403",Studio - 2 Bed,844-369-8318,"$1,848 - 2,694",The Encore
485,"8700 Pershing Dr, Playa Del Rey, CA 90293",1-2 Bed,844-882-4681,"$2,560 - 3,579",Mariposa at Playa del Rey
486,"19200 Nordhoff St, Northridge, CA 91324",1-3 Bed,844-264-8205,"$2,796 - 2,807",Artisan Square
487,"9400 La Tijera Blvd, Westchester, CA 90045",Studio - 2 Bed,844-530-1607,"$2,328 - 2,880",Park West
488,"23100 Avenue San Luis Ave, Woodland Hills, CA 91364",1-3 Bed,888-915-9297,"$1,820 - 2,723",Versailles
489,"11450 N Poema Pl, Chatsworth, CA 91311",1-2 Bed,818-435-4487,"$2,100 - 2,806",Summerset Village
490,"313 W California Ave, Glendale, CA 91203",Studio - 3 Bed,844-500-4070,"$2,050 - 4,900",Onyx Glendale
491,"3900 San Fernando Rd, Glendale, CA 91204",Studio - 2 Bed,877-721-7888,"$2,179 - 3,829",Camden Glendale
492,"13924 Panay Way, Marina Del Rey, CA 90292",1-2 Bed,844-883-8575,"$3,812 - 3,887",Dolphin Marina St Tropez
493,"6630 Independence Ave, Canoga Park, CA 91303",1-2 Bed,747-444-3378,"$1,609 - 1,849",Independence Park Apartments
494,"18601 Hatteras St, Tarzana, CA 91356",2-3 Bed,818-356-8419,"$1,759 - 2,630",Tarzana Terraces
495,"6235 Beck Ave, North Hollywood, CA 91606",1 Bed,818-287-7504,"$1,712",Beck Park
496,"13970 Panay Way, Marina Del Rey, CA 90292",1 Bed,844-258-1951,Call for Rent,Dolphin Marina Monte Carlo
497,"5825 Reseda Blvd, Tarzana, CA 91356",1-2 Bed,818-921-7308,"$1,765 - 2,053",Tarzana Springs
498,"5254 Newcastle Ave, Encino, CA 91316",1 Bed,855-221-8405,"$1,499 - 1,799",Encino Verde Apartments
499,"5500 Newcastle Ave, Encino, CA 91316",1 Bed,844-847-0640,"$1,499 - 1,650",Casa Verde Apartments
500,"5300 Newcastle Ave, Encino, CA 91316",1 Bed,844-740-7973,"$1,499 - 1,799",Villa Verde Apartments
501,"1274 N Crescent Heights Blvd, West Hollywood, CA 90046",1-2 Bed,323-798-7425,"$2,345 - 8,088",The Crescent at West Hollywood
502,"5415-5425 Sepulveda Blvd, Sherman Oaks, CA 91411",Studio - 2 Bed,844-217-4885,Call for Rent,Sherman Oaks Gardens
503,"14500 Olive View Dr, Sylmar, CA 91342",1-2 Bed,818-741-2616,Call for Rent,Olive View Garden Apartments
504,"7240 Corbin Ave, Reseda, CA 91335",1-2 Bed,844-284-3945,Call for Rent,Corbin Terrace
505,"3930 Laurel Canyon Blvd, Studio City, CA 91604",Studio - 2 Bed,844-857-5825,"$2,750",Catalina Apartments
506,"19143 Victory Blvd, Reseda, CA 91335",1-3 Bed,844-894-7707,Call for Rent,Riverbridge Communities
507,"6900 Bonita Ter, Hollywood, CA 90068",1-3 Bed,844-287-7215,"$3,500",Bonita Terrace
508,"19053 Nordhoff St, Northridge, CA 91324",Studio - 3 Bed,844-544-7209,"$1,890 - 2,495",The Villagio
509,"5331 Corteen Pl, Valley Village, CA 91607",1-3 Bed,877-601-8932,"$2,237 - 2,397",California Villages in Valley Village
510,"12819 Riverside Dr, Valley Village, CA 91607",1-2 Bed,844-231-2326,"$1,965 - 2,395",The Plaza
511,"10953 Bloomfield St, North Hollywood, CA 91602",Studio - 2 Bed,888-381-9884,"$1,980",The Ritz
512,"16551 Victory Blvd, Van Nuys, CA 91406",Studio - 2 Bed,877-743-8370,"$1,445 - 2,260",The Parkview
513,"11777 Foothill Blvd, Lake View Terrace, CA 91342",1-2 Bed,844-718-2764,"$1,799 - 1,999",Monte Vista Apartments
514,"17819 Merridy St, Northridge, CA 91325",Studio - 2 Bed,855-227-0117,"$1,250 - 1,650",Park Merridy
515,"6301 De Soto Ave, Woodland Hills, CA 91367",Studio - 2 Bed,866-494-2202,"$1,900 - 3,459",Carillon Apartment Homes
516,"15353 Weddington St, Sherman Oaks, CA 91411",Studio - 1 Bed,424-610-4602,"$1,795",Summer View Apartments
517,"20600 Ventura Blvd, Woodland Hills, CA 91364",Studio - 3 Bed,877-893-8338,"$2,042 - 7,288",The Boulevard
518,"2501 Pico Blvd, Santa Monica, CA 90405",1 Bed,424-229-9256,"$1,910 - 2,135",Pico Lanai
519,"200 W Queen, Inglewood, CA 90301",Studio - 3 Bed,844-818-5021,"$1,375 - 2,100",Queen Street Apartments
520,"6737 De Soto Ave, Canoga Park, CA 91303",3 Bed,844-253-2899,"$3,395",Warner Center Townhomes
521,"401-403 W Glenoaks Blvd, Glendale, CA 91202",Studio - 1 Bed,844-245-3538,"$1,645",Pacifica Glendale
522,"8761 De Soto Ave, Canoga Park, CA 91304",1-3 Bed,844-726-6906,"$1,750 - 2,400",NoVa Townhomes
523,"435 Orange Grove Cir, Pasadena, CA 91105",2-3 Bed,626-389-8564,"$4,370 - 5,815",Orange Grove Circle
524,"6355 De Soto Ave, Woodland Hills, CA 91367",1-2 Bed,855-436-1601,"$2,094 - 6,364",Oceano at Warner Center
525,"21601 Erwin St, Woodland Hills, CA 91367",Studio - 3 Bed,844-282-5450,"$1,700 - 2,500",Warner Pines
526,"4055 Lankershim Blvd, Studio City, CA 91604",Studio - 3 Bed,818-287-7535,"$2,375 - 4,315",Windsor Lofts at Universal City
527,"1200 W Riverside Dr, Burbank, CA 91506",Studio - 1 Bed,877-235-8728,"$1,805 - 4,446",1200 Riverside
528,"1286 W Capitol Dr, San Pedro, CA 90732",1-3 Bed,844-716-9417,"$2,230 - 4,035",Harborview
529,"4500 Woodman Ave, Sherman Oaks, CA 91423",Studio - 2 Bed,877-505-2152,"$1,670 - 3,350",The Plaza at Sherman Oaks
530,"4250 Coldwater Canyon Ave, Studio City, CA 91604",1-2 Bed,844-864-7605,"$2,099 - 2,569",4250 Coldwater Canyon Apartments
531,"14849 Vanowen St, Van Nuys, CA 91405",Studio - 2 Bed,844-641-5823,"$1,825 - 1,850",The Seville
532,"14440 Dickens St, Van Nuys, CA 91423",Studio - 2 Bed,844-693-3204,"$1,925 - 1,950",Park Dickens
533,"19050 Sherman Way, Reseda, CA 91335",Studio - 1 Bed,844-448-6304,"$1,625 - 1,750",Sherman West Apartments
534,"21501 Roscoe Blvd, Canoga Park, CA 91304",2-3 Bed,844-508-9515,"$2,178 - 3,961",Le Blanc Apartment Homes
535,"11011 Huston St, North Hollywood, CA 91601",1-2 Bed,844-244-8428,"$2,392 - 4,449",The Social
536,"15210-15220 Sherman Way, Van Nuys, CA 91405",Studio - 2 Bed,844-285-3007,"$1,395 - 1,425",Country Club Apartments
537,"415 Washington Blvd, Marina Del Rey, CA 90292",Studio - 1 Bed,424-229-9230,"$2,695 - 3,995",Marina Tower
538,"2727 6th St, Santa Monica, CA 90405",1-2 Bed,424-316-5247,"$4,662",Sixth + Raymond
539,"9001-9009 Burnet Ave, North Hills, CA 91343",2-4 Bed,844-498-5967,"$2,683 - 3,507",Burnet Townhomes
540,"4824 Craner Ave, North Hollywood, CA 91601",1-2 Bed,818-927-6006,"$2,425",Craner Villa
541,"15225 Victory Blvd, Van Nuys, CA 91411",2 Bed,844-388-3262,"$2,395 - 2,495",The Hideaway
542,"16915 Napa St, Northridge, CA 91343",Studio - 3 Bed,844-570-0546,"$1,595 - 2,075",Balboa Court
543,"120 W Wilson Ave, Glendale, CA 91203",Studio - 3 Bed,424-744-3685,"$2,090 - 5,175",The Brand
544,"12300 Sherman Way, North Hollywood, CA 91605",Studio - 2 Bed,844-287-4994,"$1,522 - 1,824",The Marquee
545,"17808 Sherman Way, Reseda, CA 91335",Studio - 1 Bed,818-581-2583,"$1,492 - 2,316",Sherway Villa
546,"10407 Magnolia Blvd, North Hollywood, CA 91601",2-3 Bed,844-645-8354,"$2,750 - 5,110",Madison Toluca
547,"5461 Yarmouth Ave, Encino, CA 91316",Studio - 2 Bed,844-771-2119,"$1,795",Yarmouth
548,"17830 Merridy St, Northridge, CA 91325",1-2 Bed,844-861-9136,"$1,595 - 1,750",Merridy Court
549,"9810 Zelzah Ave, Northridge, CA 91325",Studio - 2 Bed,844-206-0127,"$1,595 - 2,395",Zelzah Court
550,"5814 Reseda Blvd, Tarzana, CA 91356",1 Bed,844-417-9161,"$1,750",5830 Reseda Boulevard
551,"4225 Longridge Ave, Studio City, CA 91604",1-2 Bed,844-274-3258,Call for Rent,Studio Parc North
552,"6220 Bristol Pky, Culver City, CA 90230",1-2 Bed,310-256-2869,"$2,942 - 4,735",Parkway Plaza Apartments
553,"5633-45 Topanga Canyon Blvd, Woodland Hills, CA 91367",Studio - 3 Bed,818-264-4783,Call for Rent,Lombardi Apartments
554,"20909-20929 Parthenia St, Canoga Park, CA 91304",Studio - 3 Bed,818-798-4005,"$1,601 - 2,197",Parthenia Terrace Apartments
555,"11818 Riverside Dr, Valley Village, CA 91607",1-2 Bed,844-456-0359,"$1,760 - 2,795",Casa Del Riverside Apartments
556,"740 W 24th St, San Pedro, CA 90731",2 Bed,855-308-7267,"$2,000",Pacific View Apartments
557,"4620 S Slauson Ave, Culver City, CA 90230",2 Bed,323-330-4282,"$2,595",Forty6Twenty Apartments
558,"18414 Vincennes St, Northridge, CA 91325",1-2 Bed,844-810-8277,"$1,595 - 1,995",Windward Sea Apartments
559,"8601 Wilshire Blvd, Beverly Hills, CA 90211",1 Bed,323-472-5939,"$3,750 - 4,450",Blu Beverly Hills
560,"7240 Lankershim Blvd, North Hollywood, CA 91605",1 Bed,818-824-6573,"$1,390",Universal Pointe Apartments
561,"Culver City, CA 90230",1 Bed,844-857-3415,"$2,995 - 3,095",5036 S Slauson Ave
562,"15141 Burbank Blvd, Sherman Oaks, CA 91411",2 Bed,844-613-8061,"$2,395 - 2,495",Sherman Oaks
563,"17730 Lassen St, Northridge, CA 91325",2 Bed,844-254-8849,"$2,075 - 2,335",Lassen Village
564,"4150 Arch Dr, Studio City, CA 91604",Studio - 2 Bed,844-877-4862,"$1,725 - 2,495",Archview Apartments
565,"5800 Harold Way, Hollywood, CA 90028",2 Bed,844-268-6571,"$3,250",5800 Harold
566,"7800 Woodman Ave, Panorama City, CA 91402",Studio - 2 Bed,818-305-6418,"$1,255 - 1,875",Sunset Pointe Apartments
567,"9510 Van Nuys Blvd, Panorama City, CA 91402",Studio,818-924-4593,"$1,100",Summer View Apartment Homes
568,"9225 Topanga Canyon Blvd, Chatsworth, CA 91311",1 Bed,844-263-3825,"$1,690",Nantucket Creek Senior Apartment Homes
569,"18014 Sherman Way, Reseda, CA 91335",Studio - 1 Bed,818-581-2555,"$1,509 - 1,659",Concord Square Apartments
570,"14720 Roscoe Blvd, Panorama City, CA 91402",Studio - 2 Bed,818-924-2157,"$1,075 - 1,600",Town Square Apartments
571,"13309 Woodbridge St, Sherman Oaks, CA 91423",2 Bed,844-743-8331,"$3,500 - 3,700",Enzo
572,"525 N Adams St, Glendale, CA 91206",2-3 Bed,844-263-6625,"$2,800 - 3,495",Adams Place
573,"512 Rose Ave, Venice, CA 90291",1-3 Bed,844-310-6156,"$4,779 - 5,284",Avalon Venice on Rose
574,"14340 Addison St, Sherman Oaks, CA 91423",1-2 Bed,844-478-5232,"$1,795 - 2,300",Cambridge Apartments
575,"14265 Van Nuys Blvd, Arleta, CA 91331",Studio - 1 Bed,818-492-4960,"$1,100 - 1,400",Southwest Pointe Apartments
576,"10822 Magnolia Blvd, North Hollywood, CA 91601",Studio,818-287-8347,"$1,225",Studio Village Apartments
577,"18013 Devonshire St, Northridge, CA 91325",Studio - 2 Bed,888-339-9024,"$1,398 - 2,222",Cambridge on Devonshire
578,"8101 Langdon Ave, Van Nuys, CA 91406",Studio - 2 Bed,818-305-6498,"$1,225 - 1,800",Terrace Pointe Apartments
579,"6340 Lankershim Blvd, North Hollywood, CA 91606",Studio - 1 Bed,818-824-6584,"$1,200",Academy Pointe Apartment Homes
580,"7727 Lankershim Blvd, North Hollywood, CA 91605",1-2 Bed,844-206-1166,"$1,350 - 1,800",Villa California Apartments
581,"16100-16120 Ventura Blvd, Encino, CA 91436",1-2 Bed,866-974-4116,"$2,250 - 4,000",Serrano Luxury Homes and Garden
582,"18407 Dearborn St, Northridge, CA 91325",1-3 Bed,844-396-2184,"$1,625 - 2,325",Ivy Apartment Homes at Northridge
583,"2039 Artesia Blvd, Torrance, CA 90504",1-2 Bed,310-817-6666,"$1,895 - 2,275",Torrance Gardens
584,"15357 Magnolia Blvd, Sherman Oaks, CA 91403",1-2 Bed,844-736-5546,"$2,100 - 2,500",The Magnolia at Sherman Oaks
585,"7300 Lankershim Blvd, North Hollywood, CA 91605",Studio - 1 Bed,818-287-8365,"$1,250 - 1,600",Studio Pointe Apartments
586,"4121 Radford Ave, Studio City, CA 91604",1-2 Bed,888-353-4341,"$2,440 - 2,855",Avalon Studio 4121
587,"16350 Ventura Blvd, Encino, CA 91436",1-3 Bed,855-375-4152,"$2,390 - 4,090",Avalon Encino
588,"5077 Lankershim Blvd, North Hollywood, CA 91601",Studio - 2 Bed,844-891-7251,"$2,055 - 2,980",AVA North Hollywood
589,"4950 Laurel Canyon Blvd, Valley Village, CA 91607",1-2 Bed,844-778-5304,"$1,784 - 2,339",Laurel Canyon Towers Apartments
590,"230 S Hamilton Dr, Beverly Hills, CA 90211",2-3 Bed,844-874-9624,"$4,995 - 6,295",230 S. Hamilton
591,"7230 De Soto Ave, Canoga Park, CA 91303",Studio - 2 Bed,844-481-6693,"$1,350 - 1,850",Fairmont Apartments
592,"1232 N Kings Rd, West Hollywood, CA 90069",1-3 Bed,844-593-6978,"$4,650 - 7,800",Empire At Kings
593,"10435 Lindley Ave, Northridge, CA 91326",2-3 Bed,844-736-1613,"$1,995 - 2,550",The Village at Granada Hills
594,"8000-8040 W Manchester Ave, Playa Del Rey, CA 90293",1 Bed,844-287-5212,"$2,295 - 2,800",Del Rey Club Apartments
595,"South Pasadena, CA 91030",1 Bed,844-727-3803,"$2,400",711 Orange Grove Ave
596,"18615 Burbank Blvd, Tarzana, CA 91356",Studio - 1 Bed,844-204-8824,"$1,425 - 1,625",Meridian Court Apartments at Tarzana
597,"9265 Burton Way, Beverly Hills, CA 90210",2 Bed,844-329-2484,"$8,600",Empire at Burton Way
598,"1031 N Curson Ave, West Hollywood, CA 90046",1 Bed,855-201-7395,"$1,900",1031 North Curson Ave. Apartments
599,"16815-16819 Vanowen St, Van Nuys, CA 91406",1-2 Bed,844-715-2456,"$1,700 - 2,195",Chateau Lakeside Apartment
600,"21315 Roscoe Blvd, Canoga Park, CA 91304",1-2 Bed,844-269-2419,"$1,515 - 1,935",The Allure Apartment Homes
601,"6940 Sepulveda Blvd, Van Nuys, CA 91405",2 Bed,866-673-4918,"$2,395 - 2,500",6940 Sepulveda Apartment Homes
602,"6200 Kester Ave, Van Nuys, CA 91411",2 Bed,844-847-1566,"$2,375 - 2,625",Kester Apartments
603,"1844 Plaza Del Amo, Torrance, CA 90501",1-2 Bed,844-300-5751,"$1,550 - 1,850",Del Amo Village
604,"9850 Zelzah Ave, Northridge, CA 91325",2 Bed,844-458-0618,"$2,095 - 2,245",Northpoint Apartments at CSUN
605,"15540 Vanowen St, Van Nuys, CA 91406",Studio - 1 Bed,818-305-6533,"$1,265 - 1,515",Diamond Head Apartments
606,"1801 Garvey Ave, Alhambra, CA 91803",1 Bed,844-223-5958,"$1,850",LUXE 1801
607,"8133 Sepulveda Blvd, Van Nuys, CA 91402",Studio - 2 Bed,818-582-8205,"$1,225 - 1,825",Casa Royale Apartments
608,"10300 Venice Blvd, Culver City, CA 90232",1-2 Bed,424-442-1887,"$2,795 - 4,350",The Goldwyn
609,"8401 Crenshaw Blvd, Inglewood, CA 90305",1-2 Bed,866-675-4033,"$1,575 - 2,095",Forum Park Apartments
610,"310 N Crescent Dr, Beverly Hills, CA 90210",1 Bed,844-367-1353,"$3,750 - 7,000",Villa Rebecca
611,"1201 N Crescent Heights Blvd, West Hollywood, CA 90046",Studio - 1 Bed,844-373-9754,"$2,800 - 5,100",Villa Italia
612,"938 4th St, Santa Monica, CA 90403",1 Bed,844-375-9942,"$2,995 - 3,000",ZVI Coast
613,"15240 Kittridge St, Van Nuys, CA 91405",1 Bed,818-305-6419,"$1,400 - 1,425",Royal Garden at Kittridge
614,"9933 Woodman Ave, Mission Hills, CA 91345",2 Bed,844-725-4459,"$1,880",Woodman Lassen Apartments
615,"3250 Fairesta St, Glendale, CA 91214",1 Bed,818-629-2359,"$1,930 - 2,010",The Summit at La Crescenta
616,"9500 Zelzah Ave, Northridge, CA 91325",Studio - 2 Bed,866-398-1283,"$1,199 - 2,630",Meridian Pointe
617,"5415 Newcastle Ave, Encino, CA 91316",2 Bed,844-795-7583,"$1,925",Newcastle Towers Apartments
618,"4540 Hazeltine Ave, Sherman Oaks, CA 91423",1 Bed,844-453-0992,"$1,595",Casa Vieja at 4540 Hazeltine
619,"6666 Sepulveda Blvd, Van Nuys, CA 91405",1 Bed,818-305-6529,"$1,390",Summer Oaks
620,"9301 Van Nuys Blvd, Panorama City, CA 91402",2-3 Bed,818-924-2162,"$1,925 - 2,350",Sunset Terrace Apartments Homes
621,"6500 Yucca St, Hollywood, CA 90028",Studio - 3 Bed,424-260-5173,"$1,795 - 3,172",The Lido
622,"8935 N Orion Ave, North Hills, CA 91343",1 Bed,844-886-5059,"$1,750",Thirty-Three North
623,"18529 Calvert St, Tarzana, CA 91335",1-2 Bed,424-341-4835,"$1,800 - 2,650",Calvert Place Apartments
624,"14543 Burbank Blvd, Sherman Oaks, CA 91411",1-2 Bed,844-684-5190,"$1,750 - 2,295",Windward Isle Apartments
625,"6455 Reseda Blvd, Reseda, CA 91335",1-2 Bed,844-825-9700,"$1,600 - 1,750",Reseda On The Park
626,"West Hollywood, CA 90046",Studio,844-830-9940,Call for Rent,1246 N Hayworth Ave
627,"20135 Keswick St, Winnetka, CA 91306",2 Bed,844-746-5549,"$1,950 - 2,000",Keswick Manor Apartments
628,"1234 E California Ave, Glendale, CA 91206",1-3 Bed,844-517-3402,"$1,800 - 3,100",Villa Monaco
629,"17821 Lassen St, Northridge, CA 91325",1-2 Bed,844-445-4219,"$1,710 - 2,325",Northridge Gardens
630,"18543-18545 Clark St, Tarzana, CA 91356",1 Bed,844-839-7436,"$1,595",Villa Royale
631,"11231 Otsego St, North Hollywood, CA 91601",2 Bed,844-828-8861,"$1,995",Las Casitas Apartments
632,"14227 Magnolia Blvd, Sherman Oaks, CA 91423",1-2 Bed,844-267-1354,"$1,900 - 2,300",Haleakala Luxury Apartments
633,"9017 Langdon Ave, North Hills, CA 91343",1 Bed,844-545-8528,"$1,500",The Valley Collection
634,"21205 Saticoy St, Canoga Park, CA 91304",Studio - 1 Bed,844-545-8495,"$1,350 - 1,550",The Valley Collection
635,"7020 Lanewood Ave, Hollywood, CA 90028",2 Bed,844-836-5371,"$2,698",7020 Lanewood Apartments
636,"5407 Colfax Ave, North Hollywood, CA 91601",Studio - 2 Bed,844-551-4888,"$1,810 - 2,600",CitiView Terrace Apartments
637,"Inglewood, CA 90303",Studio,844-802-0900,Call for Rent,10227 S 10th Ave
638,"18418 Dearborn St, Northridge, CA 91325",2-3 Bed,844-869-3933,"$2,295 - 3,585",Maravilla Apartments at CSUN
639,"17950 Burbank Blvd, Encino, CA 91316",1-2 Bed,844-880-6216,"$2,195",Encino Glen
640,"2021 W Olive Ave, Burbank, CA 91506",Studio - 1 Bed,818-658-1349,"$1,895 - 2,225",2021 Olive ** Extended Stay Apartments **
641,"5464 Yarmouth Ave, Encino, CA 91316",1 Bed,844-323-9359,"$1,600",Yarmouth Apartments
642,"875 Victor Ave, Inglewood, CA 90302",1-2 Bed,844-312-3165,"$1,850 - 2,330",Sycamore Apartments
643,"9010 Tobias Ave, Panorama City, CA 91402",Studio - 2 Bed,844-382-0931,"$1,350 - 1,850",The Valley Collection on 9010 Tobias
644,"Glendale, CA 91206",2-3 Bed,844-496-6283,"$2,150 - 2,300",311 N Belmont St
645,"8600 International Ave, Canoga Park, CA 91304",Studio - 2 Bed,844-847-9959,"$1,472 - 2,107",Fountain Park Apartment Homes
646,"9151 Darby Ave, Northridge, CA 91325",Studio - 2 Bed,844-829-1036,"$1,375 - 2,195",Windward Sun Apartments
647,"9022 Orion Ave, North Hills, CA 91343",1-2 Bed,844-463-2696,Call for Rent,The Valley Collection
648,"14960 Sherman Way, Van Nuys, CA 91405",Studio - 2 Bed,844-212-7145,"$1,250 - 1,895",The Olive Tree Apartments
649,"1820 Whitley Ave, Hollywood, CA 90028",Studio - 2 Bed,844-887-6919,"$1,814 - 2,844",1820 Whitley
650,"10915 Bluffside Dr, Studio City, CA 91604",2 Bed,844-335-7892,"$2,300",Bluffside Terrace Apartments
651,"1800 N Normandie Ave, Los Feliz, CA 90027",Studio - 2 Bed,844-278-8331,"$1,795 - 2,975",Towers at Hollywood Hills
652,"6628 N Sepulveda Blvd, Van Nuys, CA 91411",Studio - 1 Bed,818-305-6542,"$1,200 - 1,375",Southoaks Pointe Apartments
653,"14646 Blythe St, Panorama City, CA 91402",1-2 Bed,844-382-0607,Call for Rent,The Valley Collection
654,"15125 Saticoy St, Van Nuys, CA 91405",Studio - 2 Bed,818-668-3904,Call for Rent,The Valley Collection
655,"702-740 Venice Way, Inglewood, CA 90302",2 Bed,844-212-6990,"$1,985",Venice Dreams
656,"15128 Burbank Blvd, Van Nuys, CA 91411",1-2 Bed,844-212-7065,"$1,795 - 2,195",Tudor Garden Apartments
657,"14155 Magnolia Blvd, Sherman Oaks, CA 91423",1-2 Bed,844-516-9884,"$1,800 - 2,200",Horace Heidt Estates
658,"14941 Roscoe Blvd, Panorama City, CA 91402",1-2 Bed,844-750-0884,Call for Rent,Roscoe Apartments
659,"6626 Hayvenhurst Ave, Van Nuys, CA 91406",1-2 Bed,818-305-6548,"$1,640",Balboa Pointe Apartments
